使用时间,令牌名称,模型名称,提示令牌,完成令牌,配额消耗,耗时
2025-09-26 21:08:04,Netflixbuddy,gpt-4o-mini,991,16,$0.000160,0 秒
2025-09-26 21:08:02,Netflixbuddy,gpt-4o-mini,883,19,$0.000144,1 秒
2025-09-26 21:08:02,Netflixbuddy,gpt-4o-mini,816,18,$0.000134,0 秒
2025-09-26 21:08:02,Netflixbuddy,gpt-4o-mini,1011,19,$0.000164,1 秒
2025-09-26 21:08:02,Netflixbuddy,gpt-4o-mini,864,17,$0.000140,0 秒
2025-09-26 21:08:01,Netflixbuddy,gpt-4o-mini,890,18,$0.000146,1 秒
2025-09-26 21:08:01,Netflixbuddy,gpt-4o-mini,835,16,$0.000136,1 秒
2025-09-26 21:08:00,Netflixbuddy,gpt-4o-mini,985,14,$0.000158,1 秒
2025-09-26 21:08:00,Netflixbuddy,gpt-4o-mini,812,20,$0.000134,1 秒
2025-09-26 21:07:59,Netflixbuddy,gpt-4o-mini,904,19,$0.000148,0 秒
2025-09-26 21:07:59,Netflixbuddy,gpt-4o-mini,877,18,$0.000144,1 秒
2025-09-26 21:07:58,Netflixbuddy,gpt-4o-mini,903,19,$0.000148,1 秒
2025-09-26 21:07:58,Netflixbuddy,gpt-4o-mini,865,19,$0.000142,1 秒
2025-09-26 21:07:56,Netflixbuddy,gpt-4o-mini,1057,19,$0.000170,1 秒
2025-09-26 21:07:56,Netflixbuddy,gpt-4o-mini,873,18,$0.000142,1 秒
2025-09-26 21:07:54,Netflixbuddy,gpt-4o-mini,834,22,$0.000140,0 秒
2025-09-26 21:07:54,Netflixbuddy,gpt-4o-mini,880,19,$0.000144,1 秒
2025-09-26 21:07:53,Netflixbuddy,gpt-4o-mini,1002,17,$0.000162,1 秒
2025-09-26 21:07:51,Netflixbuddy,gpt-4o-mini,800,17,$0.000132,1 秒
2025-09-26 21:07:51,Netflixbuddy,gpt-4o-mini,1026,16,$0.000164,1 秒
2025-09-26 21:07:50,Netflixbuddy,gpt-4o-mini,834,18,$0.000136,1 秒
2025-09-26 21:07:36,Netflixbuddy,gpt-4o-mini,871,19,$0.000144,1 秒
2025-09-26 21:07:36,Netflixbuddy,gpt-4o-mini,711,23,$0.000122,1 秒
2025-09-26 21:07:35,Netflixbuddy,gpt-4o-mini,746,20,$0.000124,1 秒
2025-09-26 21:07:35,Netflixbuddy,gpt-4o-mini,711,16,$0.000118,1 秒
2025-09-26 21:07:34,Netflixbuddy,gpt-4o-mini,889,11,$0.000140,1 秒
2025-09-26 21:07:34,Netflixbuddy,gpt-4o-mini,732,16,$0.000120,1 秒
2025-09-26 21:07:34,Netflixbuddy,gpt-4o-mini,733,18,$0.000122,1 秒
2025-09-26 21:07:34,Netflixbuddy,gpt-4o-mini,927,11,$0.000146,0 秒
2025-09-26 21:07:33,Netflixbuddy,gpt-4o-mini,756,18,$0.000126,1 秒
2025-09-26 21:07:33,Netflixbuddy,gpt-4o-mini,867,17,$0.000142,0 秒
2025-09-26 21:07:33,Netflixbuddy,gpt-4o-mini,701,19,$0.000118,1 秒
2025-09-26 21:07:32,Netflixbuddy,gpt-4o-mini,838,14,$0.000136,0 秒
2025-09-26 21:07:32,Netflixbuddy,gpt-4o-mini,683,18,$0.000114,1 秒
2025-09-26 21:07:32,Netflixbuddy,gpt-4o-mini,907,18,$0.000148,0 秒
2025-09-26 21:07:32,Netflixbuddy,gpt-4o-mini,700,20,$0.000118,1 秒
2025-09-26 21:07:32,Netflixbuddy,gpt-4o-mini,744,19,$0.000124,0 秒
2025-09-26 21:07:31,Netflixbuddy,gpt-4o-mini,728,20,$0.000122,1 秒
2025-09-26 21:07:31,Netflixbuddy,gpt-4o-mini,758,17,$0.000124,1 秒
2025-09-26 21:07:30,Netflixbuddy,gpt-4o-mini,892,13,$0.000142,1 秒
2025-09-26 21:07:30,Netflixbuddy,gpt-4o-mini,801,16,$0.000130,1 秒
2025-09-26 21:07:30,Netflixbuddy,gpt-4o-mini,884,18,$0.000144,1 秒
2025-09-26 21:07:29,Netflixbuddy,gpt-4o-mini,761,19,$0.000126,1 秒
2025-09-26 21:07:28,Netflixbuddy,gpt-4o-mini,758,17,$0.000124,0 秒
2025-09-26 21:07:28,Netflixbuddy,gpt-4o-mini,805,20,$0.000134,1 秒
2025-09-26 21:07:27,Netflixbuddy,gpt-4o-mini,814,17,$0.000134,0 秒
2025-09-26 21:07:27,Netflixbuddy,gpt-4o-mini,696,17,$0.000116,1 秒
2025-09-26 21:06:42,Netflixbuddy,gpt-4o-mini,944,19,$0.000154,0 秒
2025-09-26 21:06:41,Netflixbuddy,gpt-4o-mini,981,17,$0.000158,1 秒
2025-09-26 21:06:39,Netflixbuddy,gpt-4o-mini,1057,16,$0.000170,1 秒
2025-09-26 21:06:37,Netflixbuddy,gpt-4o-mini,999,19,$0.000162,1 秒
2025-09-26 21:06:35,Netflixbuddy,gpt-4o-mini,937,20,$0.000154,1 秒
2025-09-26 21:06:32,Netflixbuddy,gpt-4o-mini,951,16,$0.000154,0 秒
2025-09-26 21:06:25,Netflixbuddy,gpt-4o-mini,1122,16,$0.000178,1 秒
2025-09-26 21:06:24,Netflixbuddy,gpt-4o-mini,920,20,$0.000150,0 秒
2025-09-26 21:06:24,Netflixbuddy,gpt-4o-mini,1089,15,$0.000174,1 秒
2025-09-26 21:06:24,Netflixbuddy,gpt-4o-mini,1068,21,$0.000174,1 秒
2025-09-26 21:06:22,Netflixbuddy,gpt-4o-mini,910,17,$0.000148,1 秒
2025-09-26 21:06:19,Netflixbuddy,gpt-4o-mini,887,16,$0.000144,0 秒
2025-09-26 21:06:08,Netflixbuddy,gpt-4o-mini,1060,20,$0.000172,1 秒
2025-09-26 21:06:08,Netflixbuddy,gpt-4o-mini,933,17,$0.000152,1 秒
2025-09-26 21:06:08,Netflixbuddy,gpt-4o-mini,929,17,$0.000150,0 秒
2025-09-26 21:06:07,Netflixbuddy,gpt-4o-mini,947,17,$0.000154,0 秒
2025-09-26 21:06:07,Netflixbuddy,gpt-4o-mini,1148,14,$0.000182,1 秒
2025-09-26 21:06:07,Netflixbuddy,gpt-4o-mini,1107,15,$0.000176,2 秒
2025-09-26 21:06:06,Netflixbuddy,gpt-4o-mini,957,18,$0.000156,1 秒
2025-09-26 21:06:06,Netflixbuddy,gpt-4o-mini,1039,15,$0.000166,1 秒
2025-09-26 21:06:06,Netflixbuddy,gpt-4o-mini,916,13,$0.000146,1 秒
2025-09-26 21:06:06,Netflixbuddy,gpt-4o-mini,945,16,$0.000152,0 秒
2025-09-26 21:06:05,Netflixbuddy,gpt-4o-mini,1086,23,$0.000178,0 秒
2025-09-26 21:06:05,Netflixbuddy,gpt-4o-mini,985,21,$0.000162,0 秒
2025-09-26 21:06:05,Netflixbuddy,gpt-4o-mini,1131,14,$0.000180,1 秒
2025-09-26 21:06:05,Netflixbuddy,gpt-4o-mini,968,21,$0.000158,1 秒
2025-09-26 21:06:04,Netflixbuddy,gpt-4o-mini,930,18,$0.000152,0 秒
2025-09-26 21:06:04,Netflixbuddy,gpt-4o-mini,1032,16,$0.000166,0 秒
2025-09-26 21:06:04,Netflixbuddy,gpt-4o-mini,1099,15,$0.000174,1 秒
2025-09-26 21:06:04,Netflixbuddy,gpt-4o-mini,914,19,$0.000150,1 秒
2025-09-26 21:06:04,Netflixbuddy,gpt-4o-mini,936,20,$0.000154,1 秒
2025-09-26 21:06:04,Netflixbuddy,gpt-4o-mini,1075,17,$0.000172,0 秒
2025-09-26 21:06:03,Netflixbuddy,gpt-4o-mini,957,20,$0.000156,1 秒
2025-09-26 21:06:03,Netflixbuddy,gpt-4o-mini,960,20,$0.000156,1 秒
2025-09-26 21:06:03,Netflixbuddy,gpt-4o-mini,908,22,$0.000150,1 秒
2025-09-26 21:06:02,Netflixbuddy,gpt-4o-mini,1018,17,$0.000164,0 秒
2025-09-26 21:06:02,Netflixbuddy,gpt-4o-mini,1093,17,$0.000176,1 秒
2025-09-26 21:06:02,Netflixbuddy,gpt-4o-mini,914,20,$0.000150,0 秒
2025-09-26 21:06:01,Netflixbuddy,gpt-4o-mini,1047,21,$0.000170,0 秒
2025-09-26 21:06:01,Netflixbuddy,gpt-4o-mini,916,19,$0.000150,0 秒
2025-09-26 21:06:01,Netflixbuddy,gpt-4o-mini,941,17,$0.000152,0 秒
2025-09-26 21:06:00,Netflixbuddy,gpt-4o-mini,1020,18,$0.000164,1 秒
2025-09-26 21:05:59,Netflixbuddy,gpt-4o-mini,906,19,$0.000148,0 秒
2025-09-26 21:05:59,Netflixbuddy,gpt-4o-mini,909,17,$0.000148,0 秒
2025-09-26 21:05:59,Netflixbuddy,gpt-4o-mini,973,16,$0.000156,0 秒
2025-09-26 21:05:59,Netflixbuddy,gpt-4o-mini,914,18,$0.000148,1 秒
2025-09-26 21:05:58,Netflixbuddy,gpt-4o-mini,931,19,$0.000152,0 秒
2025-09-26 21:05:58,Netflixbuddy,gpt-4o-mini,927,24,$0.000154,0 秒
2025-09-26 21:05:57,Netflixbuddy,gpt-4o-mini,1040,19,$0.000168,1 秒
2025-09-26 21:05:57,Netflixbuddy,gpt-4o-mini,901,18,$0.000146,0 秒
2025-09-26 21:05:56,Netflixbuddy,gpt-4o-mini,968,18,$0.000156,1 秒
2025-09-26 21:05:55,Netflixbuddy,gpt-4o-mini,1004,19,$0.000162,1 秒
2025-09-26 21:05:48,Netflixbuddy,gpt-4o-mini,1153,17,$0.000184,1 秒
2025-09-26 21:05:46,Netflixbuddy,gpt-4o-mini,929,17,$0.000150,0 秒
2025-09-26 21:05:44,Netflixbuddy,gpt-4o-mini,943,20,$0.000154,1 秒
2025-09-26 21:05:36,Netflixbuddy,gpt-4o-mini,1145,15,$0.000182,0 秒
2025-09-26 21:05:36,Netflixbuddy,gpt-4o-mini,932,19,$0.000152,3 秒
2025-09-26 21:05:36,Netflixbuddy,gpt-4o-mini,991,18,$0.000160,0 秒
2025-09-26 21:05:35,Netflixbuddy,gpt-4o-mini,1078,20,$0.000174,1 秒
2025-09-26 21:05:35,Netflixbuddy,gpt-4o-mini,961,17,$0.000156,1 秒
2025-09-26 21:05:33,Netflixbuddy,gpt-4o-mini,1122,22,$0.000182,1 秒
2025-09-26 21:05:32,Netflixbuddy,gpt-4o-mini,957,17,$0.000154,0 秒
2025-09-26 21:05:31,Netflixbuddy,gpt-4o-mini,976,20,$0.000160,1 秒
2025-09-26 21:05:31,Netflixbuddy,gpt-4o-mini,991,21,$0.000162,1 秒
2025-09-26 21:05:31,Netflixbuddy,gpt-4o-mini,1062,21,$0.000172,1 秒
2025-09-26 21:05:31,Netflixbuddy,gpt-4o-mini,932,23,$0.000154,1 秒
2025-09-26 21:05:30,Netflixbuddy,gpt-4o-mini,900,16,$0.000146,1 秒
2025-09-26 21:05:29,Netflixbuddy,gpt-4o-mini,976,17,$0.000158,1 秒
2025-09-26 21:05:29,Netflixbuddy,gpt-4o-mini,979,19,$0.000160,1 秒
2025-09-26 21:05:28,Netflixbuddy,gpt-4o-mini,978,21,$0.000160,0 秒
2025-09-26 21:05:27,Netflixbuddy,gpt-4o-mini,975,18,$0.000158,1 秒
2025-09-26 21:05:27,Netflixbuddy,gpt-4o-mini,997,18,$0.000162,1 秒
2025-09-26 21:05:27,Netflixbuddy,gpt-4o-mini,1080,17,$0.000174,1 秒
2025-09-26 21:05:25,Netflixbuddy,gpt-4o-mini,1011,17,$0.000162,1 秒
2025-09-26 21:05:25,Netflixbuddy,gpt-4o-mini,1151,17,$0.000184,1 秒
2025-09-26 21:05:25,Netflixbuddy,gpt-4o-mini,974,19,$0.000158,1 秒
2025-09-26 21:05:23,Netflixbuddy,gpt-4o-mini,978,17,$0.000158,1 秒
2025-09-26 21:05:23,Netflixbuddy,gpt-4o-mini,983,15,$0.000158,1 秒
2025-09-26 21:05:21,Netflixbuddy,gpt-4o-mini,1205,19,$0.000194,1 秒
2025-09-26 21:05:19,Netflixbuddy,gpt-4o-mini,985,18,$0.000160,0 秒
2025-09-26 21:05:18,Netflixbuddy,gpt-4o-mini,957,16,$0.000154,0 秒
2025-09-26 21:05:16,Netflixbuddy,gpt-4o-mini,1102,16,$0.000176,0 秒
2025-09-26 21:05:03,Netflixbuddy,gpt-4o-mini,1005,16,$0.000162,1 秒
2025-09-26 21:05:03,Netflixbuddy,gpt-4o-mini,899,18,$0.000146,1 秒
2025-09-26 21:05:03,Netflixbuddy,gpt-4o-mini,958,21,$0.000158,1 秒
2025-09-26 21:05:03,Netflixbuddy,gpt-4o-mini,933,20,$0.000152,0 秒
2025-09-26 21:05:02,Netflixbuddy,gpt-4o-mini,1048,18,$0.000168,1 秒
2025-09-26 21:05:02,Netflixbuddy,gpt-4o-mini,1159,21,$0.000188,1 秒
2025-09-26 21:05:02,Netflixbuddy,gpt-4o-mini,934,24,$0.000156,1 秒
2025-09-26 21:05:01,Netflixbuddy,gpt-4o-mini,975,20,$0.000160,0 秒
2025-09-26 21:05:01,Netflixbuddy,gpt-4o-mini,891,23,$0.000148,1 秒
2025-09-26 21:05:01,Netflixbuddy,gpt-4o-mini,974,17,$0.000158,1 秒
2025-09-26 21:05:01,Netflixbuddy,gpt-4o-mini,1101,18,$0.000176,1 秒
2025-09-26 21:05:00,Netflixbuddy,gpt-4o-mini,938,18,$0.000152,0 秒
2025-09-26 21:05:00,Netflixbuddy,gpt-4o-mini,934,22,$0.000154,1 秒
2025-09-26 21:05:00,Netflixbuddy,gpt-4o-mini,1164,16,$0.000186,1 秒
2025-09-26 21:05:00,Netflixbuddy,gpt-4o-mini,951,20,$0.000156,1 秒
2025-09-26 21:05:00,Netflixbuddy,gpt-4o-mini,939,16,$0.000152,1 秒
2025-09-26 21:04:59,Netflixbuddy,gpt-4o-mini,1002,18,$0.000162,1 秒
2025-09-26 21:04:59,Netflixbuddy,gpt-4o-mini,920,19,$0.000150,1 秒
2025-09-26 21:04:58,Netflixbuddy,gpt-4o-mini,895,19,$0.000146,0 秒
2025-09-26 21:04:58,Netflixbuddy,gpt-4o-mini,1162,21,$0.000188,1 秒
2025-09-26 21:04:58,Netflixbuddy,gpt-4o-mini,1034,20,$0.000168,1 秒
2025-09-26 21:04:58,Netflixbuddy,gpt-4o-mini,1005,19,$0.000164,1 秒
2025-09-26 21:04:57,Netflixbuddy,gpt-4o-mini,1123,16,$0.000180,0 秒
2025-09-26 21:04:57,Netflixbuddy,gpt-4o-mini,1011,24,$0.000168,1 秒
2025-09-26 21:04:56,Netflixbuddy,gpt-4o-mini,991,24,$0.000164,1 秒
2025-09-26 21:04:56,Netflixbuddy,gpt-4o-mini,1107,20,$0.000180,1 秒
2025-09-26 21:04:56,Netflixbuddy,gpt-4o-mini,1184,14,$0.000186,1 秒
2025-09-26 21:04:55,Netflixbuddy,gpt-4o-mini,987,19,$0.000160,0 秒
2025-09-26 21:04:54,Netflixbuddy,gpt-4o-mini,1023,24,$0.000168,0 秒
2025-09-26 21:04:54,Netflixbuddy,gpt-4o-mini,997,13,$0.000158,1 秒
2025-09-26 21:04:54,Netflixbuddy,gpt-4o-mini,992,18,$0.000160,1 秒
2025-09-26 21:04:54,Netflixbuddy,gpt-4o-mini,1178,19,$0.000190,1 秒
2025-09-26 21:04:52,Netflixbuddy,gpt-4o-mini,1153,21,$0.000186,0 秒
2025-09-26 21:04:52,Netflixbuddy,gpt-4o-mini,1029,21,$0.000168,1 秒
2025-09-26 21:04:52,Netflixbuddy,gpt-4o-mini,1013,23,$0.000166,1 秒
2025-09-26 21:04:52,Netflixbuddy,gpt-4o-mini,1004,23,$0.000166,1 秒
2025-09-26 21:04:50,Netflixbuddy,gpt-4o-mini,1147,20,$0.000186,0 秒
2025-09-26 21:04:50,Netflixbuddy,gpt-4o-mini,994,21,$0.000162,1 秒
2025-09-26 21:04:40,Netflixbuddy,gpt-4o-mini,919,15,$0.000148,0 秒
2025-09-26 21:04:40,Netflixbuddy,gpt-4o-mini,1133,19,$0.000182,1 秒
2025-09-26 21:04:38,Netflixbuddy,gpt-4o-mini,959,16,$0.000154,1 秒
2025-09-26 21:04:35,Netflixbuddy,gpt-4o-mini,1008,18,$0.000162,1 秒
2025-09-26 21:04:33,Netflixbuddy,gpt-4o-mini,1008,18,$0.000162,0 秒
2025-09-26 21:04:30,Netflixbuddy,gpt-4o-mini,938,19,$0.000154,0 秒
2025-09-26 21:04:29,Netflixbuddy,gpt-4o-mini,973,18,$0.000158,1 秒
2025-09-26 21:04:29,Netflixbuddy,gpt-4o-mini,1102,19,$0.000178,1 秒
2025-09-26 21:04:27,Netflixbuddy,gpt-4o-mini,1057,17,$0.000170,0 秒
2025-09-26 21:04:27,Netflixbuddy,gpt-4o-mini,962,24,$0.000160,1 秒
2025-09-26 21:04:27,Netflixbuddy,gpt-4o-mini,957,18,$0.000156,1 秒
2025-09-26 21:04:25,Netflixbuddy,gpt-4o-mini,1113,18,$0.000178,1 秒
2025-09-26 21:04:25,Netflixbuddy,gpt-4o-mini,1100,18,$0.000176,1 秒
2025-09-26 21:04:25,Netflixbuddy,gpt-4o-mini,954,17,$0.000154,1 秒
2025-09-26 21:04:24,Netflixbuddy,gpt-4o-mini,989,17,$0.000160,0 秒
2025-09-26 21:04:24,Netflixbuddy,gpt-4o-mini,996,23,$0.000164,1 秒
2025-09-26 21:04:23,Netflixbuddy,gpt-4o-mini,961,18,$0.000156,0 秒
2025-09-26 21:04:23,Netflixbuddy,gpt-4o-mini,988,18,$0.000160,0 秒
2025-09-26 21:04:22,Netflixbuddy,gpt-4o-mini,1220,21,$0.000196,0 秒
2025-09-26 21:04:22,Netflixbuddy,gpt-4o-mini,1109,21,$0.000180,0 秒
2025-09-26 21:04:22,Netflixbuddy,gpt-4o-mini,974,19,$0.000158,0 秒
2025-09-26 21:04:06,Netflixbuddy,gpt-4o-mini,990,17,$0.000160,1 秒
2025-09-26 21:04:06,Netflixbuddy,gpt-4o-mini,1094,14,$0.000174,1 秒
2025-09-26 21:04:05,Netflixbuddy,gpt-4o-mini,927,17,$0.000150,1 秒
2025-09-26 21:04:05,Netflixbuddy,gpt-4o-mini,1135,22,$0.000184,1 秒
2025-09-26 21:04:05,Netflixbuddy,gpt-4o-mini,1014,16,$0.000162,1 秒
2025-09-26 21:04:04,Netflixbuddy,gpt-4o-mini,917,18,$0.000150,1 秒
2025-09-26 21:04:04,Netflixbuddy,gpt-4o-mini,967,18,$0.000156,1 秒
2025-09-26 21:04:04,Netflixbuddy,gpt-4o-mini,966,22,$0.000160,0 秒
2025-09-26 21:04:03,Netflixbuddy,gpt-4o-mini,1010,17,$0.000162,0 秒
2025-09-26 21:04:03,Netflixbuddy,gpt-4o-mini,938,18,$0.000152,1 秒
2025-09-26 21:04:03,Netflixbuddy,gpt-4o-mini,901,17,$0.000146,1 秒
2025-09-26 21:04:03,Netflixbuddy,gpt-4o-mini,1112,20,$0.000180,2 秒
2025-09-26 21:04:02,Netflixbuddy,gpt-4o-mini,916,23,$0.000152,0 秒
2025-09-26 21:04:02,Netflixbuddy,gpt-4o-mini,937,17,$0.000152,1 秒
2025-09-26 21:04:01,Netflixbuddy,gpt-4o-mini,1063,18,$0.000172,0 秒
2025-09-26 21:04:01,Netflixbuddy,gpt-4o-mini,1080,19,$0.000174,0 秒
2025-09-26 21:04:00,Netflixbuddy,gpt-4o-mini,944,18,$0.000154,0 秒
2025-09-26 21:04:00,Netflixbuddy,gpt-4o-mini,924,19,$0.000150,0 秒
2025-09-26 21:03:59,Netflixbuddy,gpt-4o-mini,944,19,$0.000154,0 秒
2025-09-26 21:03:58,Netflixbuddy,gpt-4o-mini,1124,20,$0.000182,0 秒
2025-09-26 21:03:43,Netflixbuddy,gpt-4o-mini,1061,20,$0.000172,1 秒
2025-09-26 21:03:43,Netflixbuddy,gpt-4o-mini,938,18,$0.000152,1 秒
2025-09-26 21:03:43,Netflixbuddy,gpt-4o-mini,892,15,$0.000144,1 秒
2025-09-26 21:03:42,Netflixbuddy,gpt-4o-mini,943,18,$0.000154,0 秒
2025-09-26 21:03:42,Netflixbuddy,gpt-4o-mini,1024,19,$0.000166,0 秒
2025-09-26 21:03:42,Netflixbuddy,gpt-4o-mini,937,19,$0.000152,1 秒
2025-09-26 21:03:41,Netflixbuddy,gpt-4o-mini,921,16,$0.000148,1 秒
2025-09-26 21:03:41,Netflixbuddy,gpt-4o-mini,1148,19,$0.000184,0 秒
2025-09-26 21:03:41,Netflixbuddy,gpt-4o-mini,1038,19,$0.000168,0 秒
2025-09-26 21:03:41,Netflixbuddy,gpt-4o-mini,929,20,$0.000152,1 秒
2025-09-26 21:03:41,Netflixbuddy,gpt-4o-mini,903,20,$0.000148,1 秒
2025-09-26 21:03:41,Netflixbuddy,gpt-4o-mini,901,18,$0.000146,1 秒
2025-09-26 21:03:40,Netflixbuddy,gpt-4o-mini,1007,23,$0.000166,0 秒
2025-09-26 21:03:40,Netflixbuddy,gpt-4o-mini,962,17,$0.000156,1 秒
2025-09-26 21:03:40,Netflixbuddy,gpt-4o-mini,909,19,$0.000148,0 秒
2025-09-26 21:03:39,Netflixbuddy,gpt-4o-mini,925,4,$0.000142,0 秒
2025-09-26 21:03:39,Netflixbuddy,gpt-4o-mini,1068,18,$0.000172,1 秒
2025-09-26 21:03:39,Netflixbuddy,gpt-4o-mini,895,19,$0.000146,1 秒
2025-09-26 21:03:39,Netflixbuddy,gpt-4o-mini,896,20,$0.000148,1 秒
2025-09-26 21:03:39,Netflixbuddy,gpt-4o-mini,1034,24,$0.000170,1 秒
2025-09-26 21:03:38,Netflixbuddy,gpt-4o-mini,1003,18,$0.000162,0 秒
2025-09-26 21:03:38,Netflixbuddy,gpt-4o-mini,1169,18,$0.000188,1 秒
2025-09-26 21:03:37,Netflixbuddy,gpt-4o-mini,959,17,$0.000156,1 秒
2025-09-26 21:03:37,Netflixbuddy,gpt-4o-mini,958,22,$0.000158,1 秒
2025-09-26 21:03:37,Netflixbuddy,gpt-4o-mini,998,16,$0.000160,2 秒
2025-09-26 21:03:37,Netflixbuddy,gpt-4o-mini,1102,21,$0.000178,0 秒
2025-09-26 21:03:36,Netflixbuddy,gpt-4o-mini,970,20,$0.000158,1 秒
2025-09-26 21:03:35,Netflixbuddy,gpt-4o-mini,1214,19,$0.000194,0 秒
2025-09-26 21:03:34,Netflixbuddy,gpt-4o-mini,1016,20,$0.000166,0 秒
2025-09-26 21:03:34,Netflixbuddy,gpt-4o-mini,982,20,$0.000160,1 秒
2025-09-26 21:03:18,Netflixbuddy,gpt-4o-mini,977,17,$0.000158,2 秒
2025-09-26 21:03:17,Netflixbuddy,gpt-4o-mini,954,15,$0.000154,1 秒
2025-09-26 21:03:17,Netflixbuddy,gpt-4o-mini,916,16,$0.000148,1 秒
2025-09-26 21:03:16,Netflixbuddy,gpt-4o-mini,1047,21,$0.000170,1 秒
2025-09-26 21:03:16,Netflixbuddy,gpt-4o-mini,911,19,$0.000150,1 秒
2025-09-26 21:03:16,Netflixbuddy,gpt-4o-mini,1157,18,$0.000186,1 秒
2025-09-26 21:03:16,Netflixbuddy,gpt-4o-mini,940,22,$0.000156,2 秒
2025-09-26 21:03:16,Netflixbuddy,gpt-4o-mini,916,21,$0.000150,1 秒
2025-09-26 21:03:16,Netflixbuddy,gpt-4o-mini,1090,18,$0.000176,0 秒
2025-09-26 21:03:15,Netflixbuddy,gpt-4o-mini,922,17,$0.000150,0 秒
2025-09-26 21:03:15,Netflixbuddy,gpt-4o-mini,960,19,$0.000156,1 秒
2025-09-26 21:03:15,Netflixbuddy,gpt-4o-mini,946,17,$0.000154,1 秒
2025-09-26 21:03:15,Netflixbuddy,gpt-4o-mini,1074,17,$0.000172,1 秒
2025-09-26 21:03:14,Netflixbuddy,gpt-4o-mini,960,19,$0.000156,1 秒
2025-09-26 21:03:14,Netflixbuddy,gpt-4o-mini,1044,22,$0.000170,1 秒
2025-09-26 21:03:14,Netflixbuddy,gpt-4o-mini,1158,18,$0.000186,1 秒
2025-09-26 21:03:14,Netflixbuddy,gpt-4o-mini,938,19,$0.000154,1 秒
2025-09-26 21:03:14,Netflixbuddy,gpt-4o-mini,949,19,$0.000154,2 秒
2025-09-26 21:03:13,Netflixbuddy,gpt-4o-mini,960,21,$0.000158,1 秒
2025-09-26 21:03:13,Netflixbuddy,gpt-4o-mini,938,18,$0.000152,1 秒
2025-09-26 21:03:13,Netflixbuddy,gpt-4o-mini,933,17,$0.000152,1 秒
2025-09-26 21:03:12,Netflixbuddy,gpt-4o-mini,1139,16,$0.000182,1 秒
2025-09-26 21:03:12,Netflixbuddy,gpt-4o-mini,1050,20,$0.000170,1 秒
2025-09-26 21:03:12,Netflixbuddy,gpt-4o-mini,1091,19,$0.000176,1 秒
2025-09-26 21:03:11,Netflixbuddy,gpt-4o-mini,980,19,$0.000160,0 秒
2025-09-26 21:03:11,Netflixbuddy,gpt-4o-mini,955,19,$0.000156,1 秒
2025-09-26 21:03:11,Netflixbuddy,gpt-4o-mini,1153,21,$0.000186,1 秒
2025-09-26 21:03:10,Netflixbuddy,gpt-4o-mini,976,18,$0.000158,1 秒
2025-09-26 21:03:10,Netflixbuddy,gpt-4o-mini,919,35,$0.000160,1 秒
2025-09-26 21:03:09,Netflixbuddy,gpt-4o-mini,978,20,$0.000160,1 秒
2025-09-26 21:03:09,Netflixbuddy,gpt-4o-mini,1158,17,$0.000184,1 秒
2025-09-26 21:03:07,Netflixbuddy,gpt-4o-mini,982,19,$0.000160,1 秒
2025-09-26 21:03:06,Netflixbuddy,gpt-4o-mini,991,20,$0.000162,1 秒
2025-09-26 21:02:52,Netflixbuddy,gpt-4o-mini,945,19,$0.000154,2 秒
2025-09-26 21:02:50,Netflixbuddy,gpt-4o-mini,930,19,$0.000152,0 秒
2025-09-26 21:02:49,Netflixbuddy,gpt-4o-mini,938,21,$0.000154,1 秒
2025-09-26 21:02:49,Netflixbuddy,gpt-4o-mini,937,19,$0.000152,1 秒
2025-09-26 21:02:49,Netflixbuddy,gpt-4o-mini,1137,18,$0.000182,1 秒
2025-09-26 21:02:49,Netflixbuddy,gpt-4o-mini,1012,17,$0.000162,0 秒
2025-09-26 21:02:48,Netflixbuddy,gpt-4o-mini,1118,16,$0.000178,0 秒
2025-09-26 21:02:48,Netflixbuddy,gpt-4o-mini,945,18,$0.000154,1 秒
2025-09-26 21:02:48,Netflixbuddy,gpt-4o-mini,973,20,$0.000158,1 秒
2025-09-26 21:02:48,Netflixbuddy,gpt-4o-mini,947,16,$0.000152,1 秒
2025-09-26 21:02:47,Netflixbuddy,gpt-4o-mini,966,18,$0.000156,0 秒
2025-09-26 21:02:47,Netflixbuddy,gpt-4o-mini,917,19,$0.000150,1 秒
2025-09-26 21:02:47,Netflixbuddy,gpt-4o-mini,1110,19,$0.000178,1 秒
2025-09-26 21:02:47,Netflixbuddy,gpt-4o-mini,961,18,$0.000156,1 秒
2025-09-26 21:02:46,Netflixbuddy,gpt-4o-mini,974,19,$0.000158,0 秒
2025-09-26 21:02:46,Netflixbuddy,gpt-4o-mini,1063,18,$0.000172,1 秒
2025-09-26 21:02:46,Netflixbuddy,gpt-4o-mini,1012,19,$0.000164,1 秒
2025-09-26 21:02:46,Netflixbuddy,gpt-4o-mini,1199,19,$0.000192,1 秒
2025-09-26 21:02:46,Netflixbuddy,gpt-4o-mini,1172,17,$0.000186,1 秒
2025-09-26 21:02:45,Netflixbuddy,gpt-4o-mini,976,18,$0.000158,1 秒
2025-09-26 21:02:44,Netflixbuddy,gpt-4o-mini,986,17,$0.000160,0 秒
2025-09-26 21:02:44,Netflixbuddy,gpt-4o-mini,962,19,$0.000156,0 秒
2025-09-26 21:02:44,Netflixbuddy,gpt-4o-mini,1001,19,$0.000162,1 秒
