使用时间,令牌名称,模型名称,提示令牌,完成令牌,配额消耗,耗时
2025-09-27 11:05:10,Netflixbuddy,gpt-4o-mini,823,19,$0.000136,1 秒
2025-09-27 11:05:09,Netflixbuddy,gpt-4o-mini,940,18,$0.000152,1 秒
2025-09-27 11:05:09,Netflixbuddy,gpt-4o-mini,889,21,$0.000146,1 秒
2025-09-27 11:05:09,Netflixbuddy,gpt-4o-mini,836,17,$0.000136,2 秒
2025-09-27 11:05:08,Netflixbuddy,gpt-4o-mini,964,19,$0.000156,1 秒
2025-09-27 11:05:08,Netflixbuddy,gpt-4o-mini,1105,18,$0.000178,2 秒
2025-09-27 11:05:08,Netflixbuddy,gpt-4o-mini,842,20,$0.000140,2 秒
2025-09-27 11:05:08,Netflixbuddy,gpt-4o-mini,1198,22,$0.000194,2 秒
2025-09-27 11:05:07,Netflixbuddy,gpt-4o-mini,934,20,$0.000154,1 秒
2025-09-27 11:05:07,Netflixbuddy,gpt-4o-mini,1119,20,$0.000180,1 秒
2025-09-27 11:05:07,Netflixbuddy,gpt-4o-mini,1062,19,$0.000172,1 秒
2025-09-27 11:05:07,Netflixbuddy,gpt-4o-mini,784,16,$0.000128,1 秒
2025-09-27 11:05:06,Netflixbuddy,gpt-4o-mini,862,19,$0.000142,1 秒
2025-09-27 11:05:05,Netflixbuddy,gpt-4o-mini,999,16,$0.000160,0 秒
2025-09-27 11:05:05,Netflixbuddy,gpt-4o-mini,1127,26,$0.000186,1 秒
2025-09-27 11:05:05,Netflixbuddy,gpt-4o-mini,906,23,$0.000150,1 秒
2025-09-27 11:05:05,Netflixbuddy,gpt-4o-mini,978,20,$0.000160,1 秒
2025-09-27 11:05:05,Netflixbuddy,gpt-4o-mini,1041,17,$0.000168,2 秒
2025-09-27 11:05:05,Netflixbuddy,gpt-4o-mini,1214,16,$0.000192,1 秒
2025-09-27 11:05:05,Netflixbuddy,gpt-4o-mini,924,18,$0.000150,1 秒
2025-09-27 11:05:05,Netflixbuddy,gpt-4o-mini,1232,19,$0.000198,1 秒
2025-09-27 11:05:04,Netflixbuddy,gpt-4o-mini,981,18,$0.000158,1 秒
2025-09-27 11:05:03,Netflixbuddy,gpt-4o-mini,928,20,$0.000152,2 秒
2025-09-27 11:05:03,Netflixbuddy,gpt-4o-mini,807,21,$0.000134,0 秒
2025-09-27 11:05:03,Netflixbuddy,gpt-4o-mini,931,18,$0.000152,1 秒
2025-09-27 11:05:03,Netflixbuddy,gpt-4o-mini,920,21,$0.000152,1 秒
2025-09-27 11:05:03,Netflixbuddy,gpt-4o-mini,1155,19,$0.000186,0 秒
2025-09-27 11:05:03,Netflixbuddy,gpt-4o-mini,809,18,$0.000134,1 秒
2025-09-27 11:05:03,Netflixbuddy,gpt-4o-mini,1143,19,$0.000184,1 秒
2025-09-27 11:05:02,Netflixbuddy,gpt-4o-mini,1034,19,$0.000168,1 秒
2025-09-27 11:05:02,Netflixbuddy,gpt-4o-mini,1067,19,$0.000172,2 秒
2025-09-27 11:05:01,Netflixbuddy,gpt-4o-mini,785,22,$0.000132,1 秒
2025-09-27 11:05:01,Netflixbuddy,gpt-4o-mini,939,21,$0.000154,1 秒
2025-09-27 11:05:01,Netflixbuddy,gpt-4o-mini,847,18,$0.000138,2 秒
2025-09-27 11:05:01,Netflixbuddy,gpt-4o-mini,927,24,$0.000154,0 秒
2025-09-27 11:05:00,Netflixbuddy,gpt-4o-mini,841,20,$0.000140,2 秒
2025-09-27 11:05:00,Netflixbuddy,gpt-4o-mini,1177,17,$0.000188,0 秒
2025-09-27 11:05:00,Netflixbuddy,gpt-4o-mini,905,21,$0.000150,1 秒
2025-09-27 11:04:59,Netflixbuddy,gpt-4o-mini,1156,17,$0.000184,0 秒
2025-09-27 11:04:59,Netflixbuddy,gpt-4o-mini,834,23,$0.000140,1 秒
2025-09-27 11:04:59,Netflixbuddy,gpt-4o-mini,1101,19,$0.000178,1 秒
2025-09-27 11:04:59,Netflixbuddy,gpt-4o-mini,1062,19,$0.000172,2 秒
2025-09-27 11:04:59,Netflixbuddy,gpt-4o-mini,953,15,$0.000152,2 秒
2025-09-27 11:04:59,Netflixbuddy,gpt-4o-mini,942,26,$0.000158,2 秒
2025-09-27 11:04:58,Netflixbuddy,gpt-4o-mini,859,15,$0.000138,1 秒
2025-09-27 11:04:58,Netflixbuddy,gpt-4o-mini,811,20,$0.000134,1 秒
2025-09-27 11:04:58,Netflixbuddy,gpt-4o-mini,1194,21,$0.000192,1 秒
2025-09-27 11:04:58,Netflixbuddy,gpt-4o-mini,1154,22,$0.000188,2 秒
2025-09-27 11:04:57,Netflixbuddy,gpt-4o-mini,960,18,$0.000156,1 秒
2025-09-27 11:04:57,Netflixbuddy,gpt-4o-mini,843,18,$0.000138,1 秒
2025-09-27 11:04:57,Netflixbuddy,gpt-4o-mini,880,20,$0.000144,2 秒
2025-09-27 11:04:56,Netflixbuddy,gpt-4o-mini,990,21,$0.000162,0 秒
2025-09-27 11:04:56,Netflixbuddy,gpt-4o-mini,1129,21,$0.000182,1 秒
2025-09-27 11:04:56,Netflixbuddy,gpt-4o-mini,952,22,$0.000156,1 秒
2025-09-27 11:04:56,Netflixbuddy,gpt-4o-mini,1016,23,$0.000168,1 秒
2025-09-27 11:04:56,Netflixbuddy,gpt-4o-mini,1256,23,$0.000204,1 秒
2025-09-27 11:04:55,Netflixbuddy,gpt-4o-mini,1038,21,$0.000170,1 秒
2025-09-27 11:04:55,Netflixbuddy,gpt-4o-mini,1152,20,$0.000186,2 秒
2025-09-27 11:04:55,Netflixbuddy,gpt-4o-mini,910,16,$0.000148,1 秒
2025-09-27 11:04:55,Netflixbuddy,gpt-4o-mini,1198,19,$0.000192,2 秒
2025-09-27 11:04:55,Netflixbuddy,gpt-4o-mini,858,19,$0.000142,1 秒
2025-09-27 11:04:54,Netflixbuddy,gpt-4o-mini,1022,21,$0.000166,0 秒
2025-09-27 11:04:54,Netflixbuddy,gpt-4o-mini,888,21,$0.000146,1 秒
2025-09-27 11:04:54,Netflixbuddy,gpt-4o-mini,1057,20,$0.000172,1 秒
2025-09-27 11:04:54,Netflixbuddy,gpt-4o-mini,1040,20,$0.000168,1 秒
2025-09-27 11:04:54,Netflixbuddy,gpt-4o-mini,1237,20,$0.000198,1 秒
2025-09-27 11:04:53,Netflixbuddy,gpt-4o-mini,1178,22,$0.000190,1 秒
2025-09-27 11:04:53,Netflixbuddy,gpt-4o-mini,931,24,$0.000156,1 秒
2025-09-27 11:04:52,Netflixbuddy,gpt-4o-mini,945,21,$0.000156,1 秒
2025-09-27 11:04:52,Netflixbuddy,gpt-4o-mini,986,23,$0.000162,1 秒
2025-09-27 11:04:52,Netflixbuddy,gpt-4o-mini,870,21,$0.000144,0 秒
2025-09-27 11:04:52,Netflixbuddy,gpt-4o-mini,1102,23,$0.000180,1 秒
2025-09-27 11:04:52,Netflixbuddy,gpt-4o-mini,821,21,$0.000136,1 秒
2025-09-27 11:04:51,Netflixbuddy,gpt-4o-mini,996,21,$0.000162,1 秒
2025-09-27 11:04:51,Netflixbuddy,gpt-4o-mini,919,22,$0.000152,2 秒
2025-09-27 11:04:50,Netflixbuddy,gpt-4o-mini,987,21,$0.000162,2 秒
2025-09-27 11:04:50,Netflixbuddy,gpt-4o-mini,846,19,$0.000140,1 秒
2025-09-27 11:04:50,Netflixbuddy,gpt-4o-mini,1220,17,$0.000194,2 秒
2025-09-27 11:04:50,Netflixbuddy,gpt-4o-mini,849,17,$0.000138,2 秒
2025-09-27 11:04:49,Netflixbuddy,gpt-4o-mini,1141,21,$0.000184,1 秒
2025-09-27 11:04:49,Netflixbuddy,gpt-4o-mini,858,19,$0.000142,2 秒
2025-09-27 11:04:49,Netflixbuddy,gpt-4o-mini,973,18,$0.000158,1 秒
2025-09-27 11:04:48,Netflixbuddy,gpt-4o-mini,1102,17,$0.000176,0 秒
2025-09-27 11:04:48,Netflixbuddy,gpt-4o-mini,986,21,$0.000162,1 秒
2025-09-27 11:04:48,Netflixbuddy,gpt-4o-mini,895,20,$0.000148,1 秒
2025-09-27 11:04:47,Netflixbuddy,gpt-4o-mini,944,18,$0.000154,1 秒
2025-09-27 11:04:47,Netflixbuddy,gpt-4o-mini,972,21,$0.000160,1 秒
2025-09-27 11:04:47,Netflixbuddy,gpt-4o-mini,1013,20,$0.000164,1 秒
2025-09-27 11:04:47,Netflixbuddy,gpt-4o-mini,1120,19,$0.000180,1 秒
2025-09-27 11:04:46,Netflixbuddy,gpt-4o-mini,891,21,$0.000148,0 秒
2025-09-27 11:04:46,Netflixbuddy,gpt-4o-mini,1159,20,$0.000186,1 秒
2025-09-27 11:04:46,Netflixbuddy,gpt-4o-mini,851,15,$0.000138,1 秒
2025-09-27 11:04:45,Netflixbuddy,gpt-4o-mini,969,18,$0.000158,1 秒
2025-09-27 11:04:45,Netflixbuddy,gpt-4o-mini,1052,21,$0.000172,1 秒
2025-09-27 11:04:45,Netflixbuddy,gpt-4o-mini,909,18,$0.000148,1 秒
2025-09-27 11:04:45,Netflixbuddy,gpt-4o-mini,946,24,$0.000158,2 秒
2025-09-27 11:04:45,Netflixbuddy,gpt-4o-mini,996,21,$0.000162,2 秒
2025-09-27 11:04:45,Netflixbuddy,gpt-4o-mini,971,16,$0.000156,2 秒
2025-09-27 11:04:44,Netflixbuddy,gpt-4o-mini,907,17,$0.000148,1 秒
2025-09-27 11:04:43,Netflixbuddy,gpt-4o-mini,867,21,$0.000144,1 秒
2025-09-27 11:04:43,Netflixbuddy,gpt-4o-mini,780,19,$0.000130,1 秒
2025-09-27 11:04:43,Netflixbuddy,gpt-4o-mini,907,22,$0.000150,2 秒
2025-09-27 11:04:42,Netflixbuddy,gpt-4o-mini,1080,20,$0.000174,1 秒
2025-09-27 11:04:42,Netflixbuddy,gpt-4o-mini,938,20,$0.000154,0 秒
2025-09-27 11:04:42,Netflixbuddy,gpt-4o-mini,1051,17,$0.000168,1 秒
2025-09-27 11:04:42,Netflixbuddy,gpt-4o-mini,814,20,$0.000136,2 秒
2025-09-27 11:04:41,Netflixbuddy,gpt-4o-mini,893,23,$0.000148,0 秒
2025-09-27 11:04:41,Netflixbuddy,gpt-4o-mini,921,18,$0.000150,1 秒
2025-09-27 11:04:41,Netflixbuddy,gpt-4o-mini,892,17,$0.000144,2 秒
2025-09-27 11:04:40,Netflixbuddy,gpt-4o-mini,834,16,$0.000136,1 秒
2025-09-27 11:04:40,Netflixbuddy,gpt-4o-mini,974,16,$0.000156,1 秒
2025-09-27 11:04:40,Netflixbuddy,gpt-4o-mini,1072,17,$0.000172,2 秒
2025-09-27 11:04:39,Netflixbuddy,gpt-4o-mini,949,19,$0.000154,1 秒
2025-09-27 11:04:39,Netflixbuddy,gpt-4o-mini,883,18,$0.000144,1 秒
2025-09-27 11:04:39,Netflixbuddy,gpt-4o-mini,969,17,$0.000156,2 秒
2025-09-27 11:04:39,Netflixbuddy,gpt-4o-mini,1035,18,$0.000168,3 秒
2025-09-27 11:04:38,Netflixbuddy,gpt-4o-mini,926,21,$0.000152,1 秒
2025-09-27 11:04:38,Netflixbuddy,gpt-4o-mini,992,21,$0.000162,1 秒
2025-09-27 11:04:38,Netflixbuddy,gpt-4o-mini,1112,19,$0.000180,1 秒
2025-09-27 11:04:38,Netflixbuddy,gpt-4o-mini,981,20,$0.000160,1 秒
2025-09-27 11:04:38,Netflixbuddy,gpt-4o-mini,833,18,$0.000136,3 秒
2025-09-27 11:04:37,Netflixbuddy,gpt-4o-mini,888,15,$0.000144,1 秒
2025-09-27 11:04:37,Netflixbuddy,gpt-4o-mini,799,20,$0.000132,2 秒
2025-09-27 11:04:36,Netflixbuddy,gpt-4o-mini,1080,23,$0.000176,1 秒
2025-09-27 11:04:36,Netflixbuddy,gpt-4o-mini,955,18,$0.000156,1 秒
2025-09-27 11:04:36,Netflixbuddy,gpt-4o-mini,909,20,$0.000150,1 秒
2025-09-27 11:04:36,Netflixbuddy,gpt-4o-mini,897,19,$0.000146,1 秒
2025-09-27 11:04:36,Netflixbuddy,gpt-4o-mini,977,18,$0.000158,2 秒
2025-09-27 11:04:35,Netflixbuddy,gpt-4o-mini,927,17,$0.000150,2 秒
2025-09-27 11:04:34,Netflixbuddy,gpt-4o-mini,1079,25,$0.000178,1 秒
2025-09-27 11:04:34,Netflixbuddy,gpt-4o-mini,1012,19,$0.000164,0 秒
2025-09-27 11:04:34,Netflixbuddy,gpt-4o-mini,907,20,$0.000150,1 秒
2025-09-27 11:04:34,Netflixbuddy,gpt-4o-mini,831,21,$0.000138,1 秒
2025-09-27 11:04:34,Netflixbuddy,gpt-4o-mini,871,19,$0.000144,1 秒
2025-09-27 11:04:34,Netflixbuddy,gpt-4o-mini,798,20,$0.000132,2 秒
2025-09-27 11:04:33,Netflixbuddy,gpt-4o-mini,917,19,$0.000150,2 秒
2025-09-27 11:04:32,Netflixbuddy,gpt-4o-mini,996,18,$0.000162,0 秒
2025-09-27 11:04:31,Netflixbuddy,gpt-4o-mini,810,16,$0.000132,1 秒
2025-09-27 11:04:31,Netflixbuddy,gpt-4o-mini,1055,22,$0.000172,2 秒
2025-09-27 11:04:30,Netflixbuddy,gpt-4o-mini,813,19,$0.000134,1 秒
2025-09-27 11:04:30,Netflixbuddy,gpt-4o-mini,1079,20,$0.000174,1 秒
2025-09-27 11:04:29,Netflixbuddy,gpt-4o-mini,1124,20,$0.000182,2 秒
2025-09-27 11:04:28,Netflixbuddy,gpt-4o-mini,898,19,$0.000148,1 秒
2025-09-27 11:04:28,Netflixbuddy,gpt-4o-mini,1047,18,$0.000168,2 秒
2025-09-27 11:04:26,Netflixbuddy,gpt-4o-mini,814,20,$0.000136,1 秒
2025-09-27 11:04:26,Netflixbuddy,gpt-4o-mini,847,18,$0.000138,1 秒
2025-09-27 11:04:26,Netflixbuddy,gpt-4o-mini,894,19,$0.000146,1 秒
2025-09-27 11:04:25,Netflixbuddy,gpt-4o-mini,761,13,$0.000122,1 秒
2025-09-27 11:04:24,Netflixbuddy,gpt-4o-mini,894,20,$0.000148,2 秒
2025-09-27 11:04:24,Netflixbuddy,gpt-4o-mini,1116,17,$0.000178,1 秒
2025-09-27 11:04:24,Netflixbuddy,gpt-4o-mini,882,19,$0.000144,2 秒
2025-09-27 11:04:23,Netflixbuddy,gpt-4o-mini,1058,19,$0.000172,1 秒
2025-09-27 11:04:22,Netflixbuddy,gpt-4o-mini,925,23,$0.000154,1 秒
2025-09-27 11:04:22,Netflixbuddy,gpt-4o-mini,1036,18,$0.000168,1 秒
2025-09-27 11:04:22,Netflixbuddy,gpt-4o-mini,912,20,$0.000150,2 秒
2025-09-27 11:04:21,Netflixbuddy,gpt-4o-mini,776,15,$0.000126,1 秒
2025-09-27 11:04:21,Netflixbuddy,gpt-4o-mini,791,24,$0.000134,1 秒
2025-09-27 11:04:21,Netflixbuddy,gpt-4o-mini,1052,24,$0.000174,1 秒
2025-09-27 11:04:21,Netflixbuddy,gpt-4o-mini,1109,18,$0.000178,1 秒
2025-09-27 11:04:20,Netflixbuddy,gpt-4o-mini,862,20,$0.000142,1 秒
2025-09-27 11:04:20,Netflixbuddy,gpt-4o-mini,931,21,$0.000154,1 秒
2025-09-27 11:04:19,Netflixbuddy,gpt-4o-mini,1015,17,$0.000164,0 秒
2025-09-27 11:04:19,Netflixbuddy,gpt-4o-mini,1073,20,$0.000174,1 秒
2025-09-27 11:04:19,Netflixbuddy,gpt-4o-mini,924,20,$0.000152,1 秒
2025-09-27 11:04:19,Netflixbuddy,gpt-4o-mini,918,23,$0.000152,1 秒
2025-09-27 11:04:19,Netflixbuddy,gpt-4o-mini,815,20,$0.000136,1 秒
2025-09-27 11:04:18,Netflixbuddy,gpt-4o-mini,1144,20,$0.000184,1 秒
2025-09-27 11:04:18,Netflixbuddy,gpt-4o-mini,900,20,$0.000148,1 秒
2025-09-27 11:04:18,Netflixbuddy,gpt-4o-mini,873,24,$0.000146,2 秒
2025-09-27 11:04:18,Netflixbuddy,gpt-4o-mini,835,17,$0.000136,1 秒
2025-09-27 11:04:17,Netflixbuddy,gpt-4o-mini,982,17,$0.000158,1 秒
2025-09-27 11:04:17,Netflixbuddy,gpt-4o-mini,1120,21,$0.000182,1 秒
2025-09-27 11:04:17,Netflixbuddy,gpt-4o-mini,853,22,$0.000142,1 秒
2025-09-27 11:04:17,Netflixbuddy,gpt-4o-mini,865,17,$0.000140,1 秒
2025-09-27 11:04:16,Netflixbuddy,gpt-4o-mini,942,22,$0.000156,1 秒
2025-09-27 11:04:16,Netflixbuddy,gpt-4o-mini,1167,19,$0.000188,1 秒
2025-09-27 11:04:16,Netflixbuddy,gpt-4o-mini,945,20,$0.000154,1 秒
2025-09-27 11:04:16,Netflixbuddy,gpt-4o-mini,1055,15,$0.000168,2 秒
2025-09-27 11:04:15,Netflixbuddy,gpt-4o-mini,796,18,$0.000132,0 秒
2025-09-27 11:04:15,Netflixbuddy,gpt-4o-mini,853,15,$0.000138,1 秒
2025-09-27 11:04:15,Netflixbuddy,gpt-4o-mini,943,20,$0.000154,1 秒
2025-09-27 11:04:15,Netflixbuddy,gpt-4o-mini,938,17,$0.000152,3 秒
2025-09-27 11:04:14,Netflixbuddy,gpt-4o-mini,1117,24,$0.000182,1 秒
2025-09-27 11:04:14,Netflixbuddy,gpt-4o-mini,813,19,$0.000134,1 秒
2025-09-27 11:04:14,Netflixbuddy,gpt-4o-mini,957,19,$0.000156,2 秒
2025-09-27 11:04:14,Netflixbuddy,gpt-4o-mini,914,22,$0.000152,0 秒
2025-09-27 11:04:13,Netflixbuddy,gpt-4o-mini,1107,22,$0.000180,1 秒
2025-09-27 11:04:13,Netflixbuddy,gpt-4o-mini,889,17,$0.000144,1 秒
2025-09-27 11:04:13,Netflixbuddy,gpt-4o-mini,774,15,$0.000126,2 秒
2025-09-27 11:04:12,Netflixbuddy,gpt-4o-mini,832,18,$0.000136,1 秒
2025-09-27 11:04:12,Netflixbuddy,gpt-4o-mini,1066,19,$0.000172,1 秒
2025-09-27 11:04:12,Netflixbuddy,gpt-4o-mini,1017,21,$0.000166,1 秒
2025-09-27 11:04:12,Netflixbuddy,gpt-4o-mini,801,18,$0.000132,0 秒
2025-09-27 11:04:11,Netflixbuddy,gpt-4o-mini,855,25,$0.000144,1 秒
2025-09-27 11:04:11,Netflixbuddy,gpt-4o-mini,925,20,$0.000152,1 秒
2025-09-27 11:04:11,Netflixbuddy,gpt-4o-mini,907,21,$0.000150,1 秒
2025-09-27 11:04:11,Netflixbuddy,gpt-4o-mini,958,16,$0.000154,1 秒
2025-09-27 11:04:10,Netflixbuddy,gpt-4o-mini,1176,24,$0.000192,1 秒
2025-09-27 11:04:10,Netflixbuddy,gpt-4o-mini,1103,21,$0.000180,1 秒
2025-09-27 11:04:10,Netflixbuddy,gpt-4o-mini,825,17,$0.000134,1 秒
2025-09-27 11:04:10,Netflixbuddy,gpt-4o-mini,866,17,$0.000142,2 秒
2025-09-27 11:04:10,Netflixbuddy,gpt-4o-mini,1071,20,$0.000174,1 秒
2025-09-27 11:04:09,Netflixbuddy,gpt-4o-mini,941,18,$0.000152,1 秒
2025-09-27 11:04:09,Netflixbuddy,gpt-4o-mini,862,20,$0.000142,1 秒
2025-09-27 11:04:09,Netflixbuddy,gpt-4o-mini,874,21,$0.000144,0 秒
2025-09-27 11:04:08,Netflixbuddy,gpt-4o-mini,992,21,$0.000162,1 秒
2025-09-27 11:04:08,Netflixbuddy,gpt-4o-mini,1194,22,$0.000194,1 秒
2025-09-27 11:04:08,Netflixbuddy,gpt-4o-mini,951,21,$0.000156,1 秒
2025-09-27 11:04:08,Netflixbuddy,gpt-4o-mini,967,16,$0.000156,1 秒
2025-09-27 11:04:07,Netflixbuddy,gpt-4o-mini,905,21,$0.000150,1 秒
2025-09-27 11:04:07,Netflixbuddy,gpt-4o-mini,813,18,$0.000134,1 秒
2025-09-27 11:04:07,Netflixbuddy,gpt-4o-mini,1128,21,$0.000182,2 秒
2025-09-27 11:04:07,Netflixbuddy,gpt-4o-mini,897,22,$0.000148,1 秒
2025-09-27 11:04:06,Netflixbuddy,gpt-4o-mini,994,18,$0.000160,1 秒
2025-09-27 11:04:06,Netflixbuddy,gpt-4o-mini,1005,21,$0.000164,1 秒
2025-09-27 11:04:05,Netflixbuddy,gpt-4o-mini,976,19,$0.000158,1 秒
2025-09-27 11:04:05,Netflixbuddy,gpt-4o-mini,990,20,$0.000162,1 秒
2025-09-27 11:04:05,Netflixbuddy,gpt-4o-mini,1095,20,$0.000178,2 秒
2025-09-27 11:04:05,Netflixbuddy,gpt-4o-mini,896,19,$0.000146,2 秒
2025-09-27 11:04:04,Netflixbuddy,gpt-4o-mini,860,15,$0.000138,1 秒
2025-09-27 11:04:04,Netflixbuddy,gpt-4o-mini,1123,17,$0.000180,1 秒
2025-09-27 11:04:04,Netflixbuddy,gpt-4o-mini,1175,18,$0.000188,0 秒
2025-09-27 11:04:03,Netflixbuddy,gpt-4o-mini,1006,18,$0.000162,1 秒
2025-09-27 11:04:03,Netflixbuddy,gpt-4o-mini,1000,18,$0.000162,1 秒
2025-09-27 11:04:03,Netflixbuddy,gpt-4o-mini,899,20,$0.000148,1 秒
2025-09-27 11:04:02,Netflixbuddy,gpt-4o-mini,873,27,$0.000148,1 秒
2025-09-27 11:04:02,Netflixbuddy,gpt-4o-mini,938,20,$0.000154,1 秒
2025-09-27 11:04:02,Netflixbuddy,gpt-4o-mini,858,22,$0.000142,1 秒
2025-09-27 11:04:01,Netflixbuddy,gpt-4o-mini,1064,19,$0.000172,1 秒
2025-09-27 11:04:01,Netflixbuddy,gpt-4o-mini,1143,19,$0.000184,1 秒
2025-09-27 11:04:01,Netflixbuddy,gpt-4o-mini,956,20,$0.000156,1 秒
2025-09-27 11:04:00,Netflixbuddy,gpt-4o-mini,954,19,$0.000156,1 秒
2025-09-27 11:04:00,Netflixbuddy,gpt-4o-mini,999,19,$0.000162,2 秒
2025-09-27 11:04:00,Netflixbuddy,gpt-4o-mini,815,20,$0.000136,0 秒
2025-09-27 11:03:59,Netflixbuddy,gpt-4o-mini,1156,22,$0.000188,1 秒
2025-09-27 11:03:59,Netflixbuddy,gpt-4o-mini,1091,19,$0.000176,1 秒
2025-09-27 11:03:58,Netflixbuddy,gpt-4o-mini,1005,19,$0.000164,1 秒
2025-09-27 11:03:58,Netflixbuddy,gpt-4o-mini,843,18,$0.000138,1 秒
2025-09-27 11:03:58,Netflixbuddy,gpt-4o-mini,922,23,$0.000154,0 秒
2025-09-27 11:03:57,Netflixbuddy,gpt-4o-mini,985,20,$0.000160,1 秒
2025-09-27 11:03:57,Netflixbuddy,gpt-4o-mini,786,24,$0.000134,1 秒
2025-09-27 11:03:56,Netflixbuddy,gpt-4o-mini,1094,21,$0.000178,1 秒
2025-09-27 11:03:56,Netflixbuddy,gpt-4o-mini,1009,19,$0.000164,4 秒
2025-09-27 11:03:56,Netflixbuddy,gpt-4o-mini,936,23,$0.000156,2 秒
2025-09-27 11:03:54,Netflixbuddy,gpt-4o-mini,981,21,$0.000160,0 秒
2025-09-27 11:03:54,Netflixbuddy,gpt-4o-mini,877,16,$0.000142,1 秒
2025-09-27 11:03:53,Netflixbuddy,gpt-4o-mini,1071,21,$0.000174,1 秒
2025-09-27 11:03:53,Netflixbuddy,gpt-4o-mini,1154,22,$0.000188,1 秒
2025-09-27 11:03:52,Netflixbuddy,gpt-4o-mini,850,20,$0.000140,2 秒
2025-09-27 11:03:52,Netflixbuddy,gpt-4o-mini,1000,20,$0.000162,4 秒
2025-09-27 11:03:51,Netflixbuddy,gpt-4o-mini,891,18,$0.000146,3 秒
2025-09-27 11:03:51,Netflixbuddy,gpt-4o-mini,994,16,$0.000160,4 秒
2025-09-27 11:03:51,Netflixbuddy,gpt-4o-mini,879,19,$0.000144,1 秒
2025-09-27 11:03:50,Netflixbuddy,gpt-4o-mini,971,19,$0.000158,1 秒
2025-09-27 11:03:50,Netflixbuddy,gpt-4o-mini,1114,18,$0.000178,3 秒
2025-09-27 11:03:50,Netflixbuddy,gpt-4o-mini,1103,22,$0.000180,1 秒
2025-09-27 11:03:48,Netflixbuddy,gpt-4o-mini,805,18,$0.000132,1 秒
2025-09-27 11:03:48,Netflixbuddy,gpt-4o-mini,1005,20,$0.000164,181 秒
2025-09-27 11:03:47,Netflixbuddy,gpt-4o-mini,880,19,$0.000144,1 秒
2025-09-27 11:03:47,Netflixbuddy,gpt-4o-mini,1049,22,$0.000172,1 秒
2025-09-27 11:03:47,Netflixbuddy,gpt-4o-mini,1137,18,$0.000182,1 秒
2025-09-27 11:03:46,Netflixbuddy,gpt-4o-mini,872,17,$0.000142,1 秒
2025-09-27 11:03:46,Netflixbuddy,gpt-4o-mini,933,21,$0.000154,0 秒
2025-09-27 11:03:46,Netflixbuddy,gpt-4o-mini,946,16,$0.000152,179 秒
2025-09-27 11:03:46,Netflixbuddy,gpt-4o-mini,959,18,$0.000156,1 秒
2025-09-27 11:03:46,Netflixbuddy,gpt-4o-mini,774,20,$0.000130,1 秒
2025-09-27 11:03:46,Netflixbuddy,gpt-4o-mini,1083,17,$0.000174,0 秒
2025-09-27 11:03:45,Netflixbuddy,gpt-4o-mini,1026,19,$0.000166,1 秒
2025-09-27 11:03:45,Netflixbuddy,gpt-4o-mini,803,15,$0.000130,1 秒
2025-09-27 11:03:45,Netflixbuddy,gpt-4o-mini,1116,14,$0.000176,1 秒
2025-09-27 11:03:45,Netflixbuddy,gpt-4o-mini,929,20,$0.000152,1 秒
2025-09-27 11:03:44,Netflixbuddy,gpt-4o-mini,1008,20,$0.000164,1 秒
2025-09-27 11:03:44,Netflixbuddy,gpt-4o-mini,791,22,$0.000132,1 秒
2025-09-27 11:03:44,Netflixbuddy,gpt-4o-mini,780,15,$0.000126,1 秒
2025-09-27 11:03:43,Netflixbuddy,gpt-4o-mini,836,16,$0.000136,1 秒
2025-09-27 11:03:43,Netflixbuddy,gpt-4o-mini,893,21,$0.000148,1 秒
2025-09-27 11:03:43,Netflixbuddy,gpt-4o-mini,962,19,$0.000156,2 秒
2025-09-27 11:03:43,Netflixbuddy,gpt-4o-mini,926,16,$0.000150,2 秒
2025-09-27 11:03:42,Netflixbuddy,gpt-4o-mini,1080,18,$0.000174,1 秒
2025-09-27 11:03:42,Netflixbuddy,gpt-4o-mini,1057,18,$0.000170,1 秒
2025-09-27 11:03:42,Netflixbuddy,gpt-4o-mini,884,22,$0.000146,1 秒
2025-09-27 11:03:41,Netflixbuddy,gpt-4o-mini,780,20,$0.000130,1 秒
2025-09-27 11:03:41,Netflixbuddy,gpt-4o-mini,917,24,$0.000152,2 秒
2025-09-27 11:03:40,Netflixbuddy,gpt-4o-mini,781,16,$0.000128,0 秒
2025-09-27 11:03:40,Netflixbuddy,gpt-4o-mini,863,19,$0.000142,1 秒
2025-09-27 11:03:40,Netflixbuddy,gpt-4o-mini,931,18,$0.000152,1 秒
2025-09-27 11:03:40,Netflixbuddy,gpt-4o-mini,1108,18,$0.000178,1 秒
2025-09-27 11:03:40,Netflixbuddy,gpt-4o-mini,1014,19,$0.000164,1 秒
2025-09-27 11:03:40,Netflixbuddy,gpt-4o-mini,931,18,$0.000152,1 秒
2025-09-27 11:03:38,Netflixbuddy,gpt-4o-mini,969,17,$0.000156,1 秒
2025-09-27 11:03:38,Netflixbuddy,gpt-4o-mini,864,21,$0.000144,2 秒
2025-09-27 11:03:38,Netflixbuddy,gpt-4o-mini,1020,21,$0.000166,1 秒
2025-09-27 11:03:38,Netflixbuddy,gpt-4o-mini,1061,16,$0.000170,1 秒
2025-09-27 11:03:37,Netflixbuddy,gpt-4o-mini,1130,22,$0.000184,1 秒
